"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006K44S","2003","39.6","-106.54","2889.5","MCCOY PARK, CO US","","","","","       143","T","       143","T","         2","T","","","","","","","","","","","","","","","","","  27.9"," ,T,0423, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    775.3"," ,T","","","","","",""
"USS0006K44S","2004","39.6","-106.54","2889.5","MCCOY PARK, CO US","","","","","       120","T","       120","T","         1","T","      176","","","","","","","","","","","","","","  1270"," ,T,0305,+","  33.0"," ,T,0409, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    655.3"," ,T","","","","","",""
"USS0006K44S","2005","39.6","-106.54","2889.5","MCCOY PARK, CO US","      7.4","","       7.4","T","       134","T","       134","T","         1","T","      191","","         5","T","       190","T","        34","T","        46","T","         0","T","  -23.9","T,1207, ","  1448"," ,T,0330, ","  35.6"," ,T,0927, ","   26.9","T,0721, ","-1.6","T,1004","-3.1","T,1005","-6.0","T,1031","-9.5","T,1114","-9.5","T,1114","-0.3","T,0613","-2.3","T,0512","-4.4","T,0502","-7.1","T,0411","-11.4","T,0401","    4902.6","6","    4902.6","T","    846.5"," ,T","      5.11","T","     10.95","T","     -0.74","T"
"USS0006K44S","2006","39.6","-106.54","2889.5","MCCOY PARK, CO US","      4.0","","       4.0","T","       114","T","       114","T","         2","T","      193","","         5","T","       197","T","        44","T","        52","T","         0","T","  -22.5","T,0211, ","  1295"," ,T,0320,+","  38.1"," ,T,0921, ","   26.5","T,0716, ","-1.8","T,0916","-5.6","T,0917","-5.6","T,0917","-7.4","T,1018","-11.9","T,1112","-2.4","T,0529","-2.4","T,0529","-4.7","T,0420","-8.5","T,0419","-9.4","T,0327","    4837.9","9","    4837.9","T","    699.6"," ,T","      4.90","T","     10.69","T","     -0.90","T"
"USS0006K44S","2007","39.6","-106.54","2889.5","MCCOY PARK, CO US","      4.3","","       4.3","T","       107","T","       107","T","         1","T","      169","","        12","T","       175","T","        46","T","        67","T","         0","T","  -22.7","T,0115, ","  1346"," ,T,0228, ","  30.5"," ,T,0917, ","   27.1","T,0813, ","-1.0","T,0924","-2.2","T,0925","-5.0","T,1007","-10.0","T,1021","-10.0","T,1021","-0.5","T,0608","-2.4","T,0524","-6.8","T,0419","-6.8","T,0419","-10.8","T,0411","    4789.6","6","    4789.6","T","    727.9"," ,T","      5.59","T","     11.41","T","     -0.23","T"
"USS0006K44S","2008","39.6","-106.54","2889.5","MCCOY PARK, CO US","      2.3","","       2.3","T","       113","T","       113","T","         2","T","","","        15","T","       200","T","        55","T","        55","T","         0","T","  -24.2","T,0117,+","","","  27.9"," ,T,0816,+","   26.1","T,0801, ","-1.0","T,1006","-7.0","T,1012","-7.0","T,1012","-7.0","T,1012","-8.9","T,1013","-0.7","T,0611","-2.4","T,0513","-7.3","T,0503","-7.3","T,0503","-9.2","T,0417","    5108.7","7","    5108.7","T","    836.6"," ,T","      4.22","T","     10.02","T","     -1.59","T"
"USS0006K44S","2009","39.6","-106.54","2889.5","MCCOY PARK, CO US","      0.8","","       0.8","T","       117","T","       117","T","         0","T","      187","","         8","T","       182","T","        46","T","        48","T","         0","T","  -21.5","T,1209, ","  1651"," ,T,0404, ","  22.9"," ,T,0403, ","   25.7","T,0822, ","-2.9","T,0921","-2.9","T,0921","-5.0","T,1001","-8.9","T,1025","-8.9","T,1025","-0.4","T,0509","-6.2","T,0427","-6.2","T,0427","-13.4","T,0406","-13.4","T,0406","    4790.6","6","    4790.6","T","    748.0"," ,T","      4.77","T","     10.44","T","     -0.89","T"
"USS0006K44S","2010","39.6","-106.54","2889.5","MCCOY PARK, CO US","","","","","       123","T","       123","T","         2","T","      207","","         4","T","       186","T","","","","","","","  -24.1","T,1231, ","  1245"," ,T,0406, ","  33.0"," ,T,0429, ","","","-2.6","T,0923","-2.6","T,0923","-6.5","T,1025","-7.1","T,1026","-14.5","T,1113","-0.1","T,0530","-3.5","T,0524","-5.2","T,0512","-8.0","T,0430","-9.7","T,0429","    5009.4","4","    5009.4","T","    729.3"," ,T","","","","","     -0.75","T"
"USS0006K44S","2011","39.6","-106.54","2889.5","MCCOY PARK, CO US","","","","","       139","T","       139","T","         2","T","      225","","        12","T","       209","T","","","","","","","  -31.0","T,0202, ","  1626"," ,T,0429, ","  27.9"," ,T,0511, ","","","-4.4","T,1006","-4.4","T,1006","-4.4","T,1006","-6.8","T,1007","-9.2","T,1102","-2.9","T,0620","-2.9","T,0620","-5.9","T,0503","-8.7","T,0502","-9.9","T,0430","","","","","    818.2"," ,T","","","","","     -1.65","T"
"USS0006K44S","2012","39.6","-106.54","2889.5","MCCOY PARK, CO US","","","","","       110","T","       110","T","         0","T","      161","","         4","T","       172","T","","","","","","","  -21.2","T,1219, ","  1041"," ,T,0303,+","  17.8"," ,T,1110,+","","","-3.1","T,1006","-3.1","T,1006","-5.1","T,1007","-7.9","T,1025","-11.2","T,1026","-0.7","T,0528","-2.3","T,0508","-5.2","T,0507","-7.6","T,0408","-14.5","T,0407","","","","","    562.3"," ,T","","","","","      0.10","T"
